price	pred_price	std
550	486.25	11.41
1320	1360.63	34.42
3430	3453.35	76.67
480	481.78	12.2
1390	1486.39	32.17
1770	1719.58	36.78
1730	1659.53	39.09
990	1004.14	22.88
400	366.43	13.23
599	591.2	20.9
1820	1761.35	35.51
2320	2268.97	46.71
2050	1895.09	39.02
1080	1008.68	25.95
410	403.44	10.97
1260	1209.6	25.36
1370	1296.55	27.07
2880	2827.37	40.94
1390	1422.49	25.89
670	673.54	17.88
1160	1140.98	22.54
690	649.55	14.11
2299	2303.63	38.08
2220	2113.25	40.19
2095	2027.37	51.14
640	646.84	15.32
300	341.99	12.56
1030	1113.63	23.62
1130	1054.71	21.6
1160	1151.41	26.81
1380	1385.3	30.29
2610	2779.91	61.14
1200	1308.7	31.87
810	786.98	14.64
580	605.03	14.46
1960	2003.35	43.92
1720	1767.62	28.19
1390	1357.21	25.84
2150	2206.75	38.31
1970	1784.87	37.52
350	368	10.53
1060	926.47	23.73
2595	2540.06	53.01
1400	1462.72	30.21
690	705.6	15.49
680	695.62	16.52
1690	1705.3	33.45
1030	1030.31	23.86
1150	1103.93	25.59
790	716.59	13.24
1060	1083.39	23.65
1480	1468.8	31.68
4300	4477.1	98.68
850	760.4	17.91
1120	1103.62	23.3
3980	4057.95	101.36
850	750.22	14.13
580	682.29	17.85
1900	1801.96	31.96
480	487.56	19.25
590	608.21	12.86
660	643.17	19.08
1450	1387.48	26.57
1090	1095.24	23.13
520	486.5	11.82
2200	2178.72	34.72
390	438.3	11.49
410	423.58	9.89
320	356.85	9.31
3450	3288.33	76.28
1150	1041.41	21.42
2330	2444.97	43.02
1510	1465.58	32.76
1320	1283.8	25.58
1830	1891.06	38.64
1540	1632.77	32.95
660	774.9	14.27
1450	1436.43	31.68
1390	1350.52	25.23
340	332.64	12.31
1870	1873.04	34.66
1210	1301.12	24.41
680	589.26	12.75
490	442.13	14.08
990	934.12	22.28
950	1043.75	18.58
780	877.61	18.99
1880	1745.19	38.74
1830	1800.89	36.98
1130	1079.76	23.47
1630	1829.95	31.09
1740	1585.97	38.33
1130	1162.74	24.38
1140	1235.09	26.13
2030	1759.8	38.7
1250	1289.93	28.84
1020	925.92	19.3
520	445.64	14.49
1780	1836.97	36.66
470	508.72	12.65
370	359.93	6.34
670	772.15	16.06
800	778.04	17.09
620	556.39	16.27
1370	1273.55	22.76
2250	2064.24	40.95
4350	4307.04	103.45
2340	2296.37	50.61
1590	1651.66	29.98
345	341.62	9.37
3470	3128.38	69.17
1310	1268.07	32.54
1380	1340.93	23.04
1360	1491.91	33.38
1550	1524.07	30.06
4030	4127.09	82.4
930	1005.97	19.79
1150	1257.37	26.48
1690	1674.4	34.36
2450	2384.06	48.43
2550	2667.68	56.24
2730	2721.14	42.46
930	859.45	18.09
2099	1941.38	38.76
1990	1904.97	35.04
1950	1918.3	34.4
2670	2663.26	56.44
950	982.45	16.79
790	886.71	25.75
1550	1526.72	38.54
2260	2096.77	40.93
2630	2607.48	57.25
450	420.57	10.46
2020	2125.99	38.83
1740	1823.49	36.52
1390	1369.58	31.21
880	763.11	12.14
250	277.41	6.88
1080	1018.05	16.52
1590	1708.24	36.44
490	512.38	12.07
1030	1058.3	19.5
1980	2143.65	40.73
2550	2622.23	53.98
1280	1275.4	23.25
2090	2083.18	43.59
1280	1173	25.55
450	483.99	12.63
1220	1213.81	26.27
1450	1423.64	38.34
1300	1231.35	22.24
3250	3561.16	69.47
2050	1964.21	39.26
1280	1348.12	27.64
1170	1158.4	25.17
2490	2400.65	44.58
2070	2177.68	46.42
700	770.16	14.33
890	823.76	17.07
1170	1139.68	27.93
1000	950.32	17.08
750	661.28	27.38
680	716.37	22.78
1350	1375.05	24.86
2180	2285.49	36.86
920	912.49	21.72
1580	1682.77	29.89
520	527.26	16.69
3570	3699.83	87.78
1790	1741.54	37.76
1380	1332.98	31.54
2200	2363.95	43.06
1770	1765.37	29.84
1470	1301.71	28.29
330	349.65	8.76
670	716.58	14.83
1350	1320.63	24.23
720	725.6	23.4
1640	1542.33	25.24
1650	1800.6	37.24
820	786.96	15.34
1170	1259.98	25.34
660	662.13	12.64
330	278.5	8.24
1760	1698.95	29.32
930	855.9	21.94
600	554.64	14.03
1180	1176.71	26.2
3990	4052.15	83.58
1400	1290.89	31.12
4170	4267.71	119.41
2300	2409.14	43.07
1420	1391.83	28.14
690	686.35	18.43
910	920.55	22.01
3150	3335.03	78.84
960	890.07	19.05
1260	1206.08	25.95
930	957.17	21.94
3930	3803.49	100.93
280	260.4	6.77
1530	1458.08	27.38
1080	938.19	19.39
1190	1201.43	23.81
2260	2185.62	37.33
799	822.45	14.77
1670	1757.61	42.69
1400	1226.84	24.16
710	725.25	16.07
1270	1213.06	27.07
540	475.5	11.24
1390	1278.72	24.56
1550	1585.08	30.75
2699	3072.62	73.16
1100	1117.67	24.29
2480	2759.44	67.01
780	826.23	17.09
1420	1448.81	28.55
1080	1085.27	22.25
530	524.59	13.82
1490	1346.43	24.58
3290	3274.11	67.44
900	793.06	14.75
650	625.53	13.85
970	968.55	22.52
850	765.7	17.24
720	766.45	20.87
830	860.6	19.95
1170	1108.18	32.82
2520	2674.31	59.32
1220	1205	25.81
1100	960.3	21.89
1490	1469.78	30.82
750	766.89	18.44
1320	1470.38	31.46
1270	1226.11	29.98
2150	2206.98	48.83
1170	1283.74	25.69
2640	2675.49	49.31
460	467.31	10.83
550	538.95	10.83
1040	960.83	17.2
330	368.5	9.54
1599	1457.47	30.75
610	693.21	14.31
1830	1711.91	34.19
695	655.93	16.88
1210	1102.03	22.69
550	575.5	13.1
590	517.48	16.5
380	403.1	10.27
1100	1124.7	17.04
450	497.15	13.87
680	542.98	19.27
1170	1217.54	34.71
1270	1235.24	24.01
630	619.9	13.4
1020	1027.69	24.94
1999	2088.23	52.34
1820	1861.78	34.73
620	616.21	14.46
670	580.43	17.32
1140	1135.76	19.95
1190	1103.21	22.78
1130	1049.79	21.66
930	937.95	18.04
990	916.8	30.98
990	1136.49	21.71
1440	1412.16	27.71
2270	2240.16	41.08
2260	2289.81	48.68
2380	2410.13	56.54
1240	1230.53	27.57
1890	1807.27	29.24
380	434.11	17.16
1660	1590.55	27.83
1370	1364.45	26.87
2950	3232.23	48.72
400	408.81	12.55
850	743.14	13.16
1790	1750.12	33.18
3970	4019.35	88.67
380	341.34	8.62
1800	1836.46	36.38
450	415.01	10.86
1765	1773.71	32.27
699	715.27	17.67
1090	1201.97	22.54
1390	1456.92	32.47
1810	1874.01	36.82
630	577.07	16.77
1080	1182.48	24.41
1545	1453.23	26.14
350	313.86	8.25
1570	1644.42	30.19
2870	2855.87	59.5
850	960.88	24.11
890	886.87	23.14
1090	1036.56	19.95
860	844.39	20.82
890	855.5	21.29
2380	2402.68	36.88
790	911	18.09
2399	2486.93	50.06
2610	2766.57	50.62
2490	2504.9	56.07
1580	1525.13	32.62
1250	1312.56	28.79
2390	2373.2	49.1
2250	2051.31	42.85
3450	3297.86	61.25
1990	1966.27	42.06
2580	2676.3	61.01
440	381.01	16.29
1070	973.48	23.04
3299	3391.91	72.59
1290	1290.42	25.64
4470	4443.27	111.68
720	674.19	16.15
1280	1234.48	22.36
520	474.25	12.56
480	441.54	12.93
1190	1050.14	24.83
950	961.26	21.8
590	610.43	11.49
520	483.14	13.42
1100	1099.11	23.79
880	888.7	17.32
2540	2550.75	50.05
2740	2409.97	54.74
1530	1504.88	32.01
1330	1353.68	26.44
2680	2663.72	51.56
3580	3283.33	71
3090	3032.33	65.11
620	638.84	14.07
2580	2701.91	51.53
1650	1562.01	38.04
850	816.1	18.21
1010	898.13	19.29
1000	966.17	22.67
1670	1463.05	27.9
420	341.63	15.46
1399	1308.18	36.92
1590	1437.44	42.74
480	448.95	12.43
1820	1768.9	48.08
640	624.76	11.58
740	684.44	20.74
760	725.71	19.64
2390	2337.99	51.54
1720	1733.99	39.9
590	645.01	11.93
1200	1184.97	26.19
1350	1394.45	22.42
3150	2992.35	66.59
820	773.06	15.33
580	596.88	13.73
880	899.92	20.1
1390	1362.43	28.44
2070	2116.97	47.64
2800	2926.07	57.36
890	910.71	20.06
590	649.14	12.99
950	963.85	20.62
1980	1980.65	39.29
2190	2215.5	40.77
1890	1909.32	29.28
1130	1198.02	25.41
886	836.63	18.97
850	941.8	20.77
500	522.44	12.25
1870	1815.38	36.45
1380	1324.37	20.85
1900	1850.04	30.68
1870	1842.65	36.52
490	556.26	12.37
850	916.57	23.24
1050	1034.62	18.33
1190	1189.86	27.15
850	963.97	14.96
1100	1028.55	23.7
830	827.74	17.6
2590	2800.53	52.59
1070	983.78	21.66
2200	2254.41	45.94
1280	1398.13	29.26
750	873.7	18.51
430	501.49	13.25
1620	1598.23	31.08
1050	1065.05	24.08
580	479.96	11.21
390	386.4	14.95
850	771.85	17.06
1580	1496.73	24.21
1590	1576.75	40.16
570	495.08	16.97
1199	1166.3	20.73
590	576.22	11.89
1210	1032.21	20.54
750	810.09	15.05
420	427.86	9.16
799	798.94	13.53
780	697.04	13.47
2490	2253.84	60.98
290	282.41	14.18
1850	1951.16	47.86
1580	1629.09	33.98
1670	1684.24	39.71
1230	1164.28	22
1070	1102.56	20.93
1500	1616.46	36.75
1600	1616.86	39.06
2150	2216.49	40.14
420	451.19	12.18
1290	1329.36	27.29
530	532.13	12.08
530	526.73	16.96
1120	1119.43	23.06
1390	1514.91	40.6
680	724.14	17.37
1070	968.8	22.38
390	340.86	12.17
2090	1967.29	37.38
780	782.12	18.76
660	597.24	15.6
590	558.92	16.67
1630	1631.87	30.32
1970	2066.57	42.67
550	634.33	13.06
370	361.07	12.73
2540	2594.3	47.63
1140	1222.81	22.39
2840	2992.38	58.47
810	846.39	16.45
1970	2067.73	39.32
1720	1777.46	41.57
1250	1199.11	25.2
610	637.65	15.84
1150	1049.26	18.41
940	918.37	19.16
1350	1491.61	32.95
1180	1189.73	23.49
750	841.86	16.94
1850	1610.21	28.9
1830	1798.69	34.84
880	764.33	18.32
2430	2488.96	56.58
2640	2755.42	64.23
630	585.82	12.78
1280	1146.59	31.02
2490	2375.26	44.63
690	650.96	11.48
1590	1499.54	29.31
1999	1998.11	45.5
2170	2086.9	41.98
1700	1716.61	37.35
600	692.8	16.37
3490	3601.06	78.34
2000	2064.43	35.73
1050	1040.11	18
1340	1259.99	25.57
1010	1030.3	21.75
950	1102.14	27.22
4690	4307.73	91.31
580	605.15	14.91
1410	1469.74	33.2
500	527.26	12.91
1230	1157.45	22.79
1100	1064.15	20.95
1030	1066.77	21.33
790	739.14	16.86
1490	1439.19	27.67
720	765.47	15.88
3710	3819.61	85.37
1090	1073.27	21.25
1950	1704.24	31.12
2090	2045.63	44.93
1990	2031.96	36.5
1630	1483.33	25.17
4590	4490.07	113.08
1670	1746.21	36.66
600	600.72	11.39
1280	1257.56	24.59
1480	1700.64	33.99
1580	1622.67	29.39
850	828.66	19.36
490	455.46	11.5
390	344.68	12.31
1730	1683.75	30.3
580	607.58	14.58
1110	1136.3	23.3
1190	1215.79	23.15
1150	1074.21	26.79
1399	1539.51	34.95
640	666.07	12.43
1198	1246.76	22.89
3500	3717.61	78.09
3350	3497.41	72.73
560	565.21	14.15
2450	2571.98	59.45
750	727.77	13.64
2730	2802.42	52.32
940	1035.98	22.91
490	545.82	12.1
530	628.85	13.06
1320	1208.08	23.62
940	1011.65	23.7
3580	3649.46	73.24
720	731.07	17.22
1430	1454.28	29.81
1390	1208.97	32.26
550	583.54	14.3
1200	1165.95	26.57
1250	1262.34	27.74
1190	1239.6	24.23
1020	935.82	18.36
650	660.39	16.88
840	793.21	14.25
899	918.03	16.81
1790	1752.62	35.91
1490	1482.42	26.64
970	999.25	19.85
970	986.89	17.66
1040	1001.59	22.81
1380	1321.61	25.69
1690	1622.71	28.76
2370	2454.27	56.51
2330	2252.16	55.4
650	705.42	19.87
4340	4168.56	101.2
800	807	20.2
970	842.85	19.66
2550	2559.9	53.93
590	549.01	14.74
250	260.02	7.26
1240	1129.24	39
1680	1581.62	49.66
790	811.89	17.66
390	421.46	12.33
960	971.34	19.74
600	548.17	12.86
1150	1134.85	24.53
710	718.24	15.02
1590	1655.74	29.51
490	502.88	10.46
1090	1036.61	19.94
1020	1096.55	29.03
380	371.21	9.91
2340	2351.41	44.62
1800	1972	49.51
1060	1040.63	18.65
560	656.55	14.87
1370	1282.84	25.53
1180	1093.05	23.09
499	505.99	14.52
2890	2518.77	57.03
2650	2736.4	56.38
1850	1912.62	36.13
1440	1370.78	27.2
1790	1767.19	41.93
1120	1052.48	21.03
995	980.88	24.4
1380	1405.37	25.42
1470	1457.65	28.79
680	653.55	17.75
935	899.89	19.45
2300	2327.79	56.38
850	795.25	17.54
2200	2246.71	39.43
1790	1849.19	38.82
1320	1333.25	24.24
3790	4131.1	80
4750	4654.48	129.78
1290	1242.96	27.37
1198	1194.9	20.23
1170	1165.16	24.72
2120	2106.19	40.32
3690	3714.33	99.31
820	759.52	18.78
1090	1031.72	19.68
2690	2684.69	40.51
1720	1698.24	40.19
1400	1473.23	29.35
1250	1321.41	34.89
490	520.48	12.49
2180	2170.01	49.82
870	809.38	18.05
3050	3256.63	65.86
445	388.66	10.11
1700	1748.28	30.13
800	805.19	22.39
1250	1172.2	20.81
2650	2704.08	55.96
560	613.57	14.25
970	978.06	18.03
980	930.56	17.29
600	676.02	15.63
680	674.55	15.06
990	941.68	19.19
1940	1848.14	33.7
1690	1423.52	30.74
460	587.94	12.68
1540	1727.5	28.74
580	676.41	21.72
1990	2171.68	41.77
1120	1138.43	23.87
1620	1750.57	31.52
1215	1204.55	23.87
2140	2071.19	46.24
2250	2345.35	49.07
830	794.86	14.67
850	758.71	15.95
2650	2687.92	46.7
870	807.18	15.99
1200	1274.92	25.3
1400	1459.96	29.93
1200	1272.52	24.89
750	727.25	15.3
1730	1769.99	37.65
1270	1226.11	21.34
1790	1830.01	46.9
1850	1765.64	39.7
1350	1314.82	30.89
3250	3119.92	76.32
1500	1501.47	39.43
970	891.1	16.82
2700	2789.37	69.4
730	693.84	21.17
770	802.72	17.29
2400	2416.68	57.05
280	308.7	10.62
1650	1625.21	44.01
1890	2093.86	42.01
600	597.75	12.47
2280	2264.25	39.47
760	738.18	16.27
2500	2586.76	46.05
1945	1819.81	50.46
1040	1113.46	25.78
3200	3118.46	69.69
1499	1495.61	28.98
810	797.36	17.45
2220	2139.25	36.8
970	1029.68	20.78
1790	1903.49	37.72
530	462.72	15.45
600	531.15	15.02
3190	3009.85	70.99
1350	1267.85	24.54
420	419.99	10.23
670	645.82	13.45
1770	1685.4	32.38
5630	6946.8	206.13
1550	1484.12	26.15
1130	1143.58	24.34
1530	1390.25	30.25
1000	1076.99	22.96
2730	2745.51	56.31
380	348.23	9.3
670	637.65	16.61
1250	1319.34	29.02
1140	1289.51	24.54
1650	1635.28	33.9
770	768.08	18.12
1470	1549.54	27.84
1320	1239.55	19.95
1550	1573.51	37.13
760	817.48	18.71
950	844.3	18.52
610	570.6	10.74
1270	1281.73	23.71
2650	2751.28	52.34
490	526.44	12.84
2090	2195.02	53.36
2750	2982.89	57.8
2150	2227.95	39.86
2240	2182.47	53.24
2020	2154.09	44.29
1860	1830.14	35.3
2540	2324.68	48.22
1090	1162.46	24.22
899	961.32	24.7
1440	1522.12	38
1200	1192.87	24.46
1940	1928.72	40.12
799	850.15	15.73
790	693.32	14.88
1420	1501.61	39.9
2330	2318.82	47.73
1290	1346.04	30.48
1450	1417.33	29.37
1090	996.24	23.57
1090	1045.11	22.54
390	391.94	9.59
380	376.23	11.94
920	893.31	19.21
1570	1534.45	26.3
1080	1081.66	22.69
1200	1224.04	25.54
1570	1685	34.9
480	452.79	13.43
2200	2027.23	48.84
1480	1506.71	35.07
1580	1613.4	40.97
620	623.73	14.06
1780	1747.68	39.84
670	611.4	16.47
1590	1658.35	38.21
1390	1371.5	24.16
530	507.87	10.72
850	801.37	24.39
1550	1471.96	39.71
1740	1682.01	35.42
500	492.84	14.26
1070	1070.64	20.72
370	422.32	9.64
1350	1173.42	29.34
1730	1698.47	26.85
1490	1465.21	23.62
970	952.21	21.13
900	796.04	16.99
840	848.46	18.41
690	630.81	13.83
1150	1144.41	19.33
2050	2079.71	34.83
830	815.03	17.38
790	730.44	16.97
680	677.34	15.18
1500	1329.77	31.43
840	849.38	17.33
1090	1066.42	27.23
920	919.38	22.8
1130	1072.65	21.09
1250	1150.84	24.37
1360	1373.27	38.85
1370	1255.12	26.5
1300	1343.24	30.43
1130	1073.4	25.07
2340	2513.66	46.32
1540	1398.62	31.07
4650	4504.84	112.21
470	401.83	11.07
1230	1258.47	27.33
1180	1155.33	27.12
1270	1202.71	22.09
1020	1025.15	21.44
1930	1962.38	36.01
490	526.26	11.83
399	406.36	11
1030	1169.07	24.07
2099	2174.25	43.89
1420	1384.32	37.62
1870	1784.18	33.64
1420	1328.54	26.32
550	511.22	11.15
840	795.91	21.99
1199	1135.11	23.33
2760	2684.2	45.47
2430	2455.66	45.23
2050	2066.91	32.27
780	730.7	16.02
1350	1273.77	24.03
750	743.24	21.42
2190	2180.88	49.54
2000	2207.63	46.17
1080	1107.8	22.04
850	822.61	18.82
2470	2490.28	49.34
700	774.52	17.85
1980	1988.5	45.2
1050	1095.96	25.67
1900	1757.98	32.23
1490	1335.66	21.58
1660	1671.45	34.24
960	1078.73	30.11
1490	1698.35	47.24
1640	1791.63	38.36
2050	1969.18	43.09
1060	1139.62	21.87
880	782.92	19.28
830	732.14	13.05
1240	1223.42	26.32
410	387.43	12.53
1160	1201.77	23.96
1990	2178.43	47.1
1280	1298.58	28.05
420	437.73	9.78
2680	2719.54	68.47
2650	2608.91	56.17
1100	1074.77	21.56
3650	3782.37	72.54
2390	2354.79	45
740	744.26	17.63
1090	1115.5	30.19
1150	1067.4	18.84
790	818.81	22.49
260	293.52	8
1230	1205.36	23.84
850	828.73	15.13
1690	1680.73	37.7
2950	2651.74	51.25
2200	2264.38	48.66
3650	3529.42	84.54
2460	2495.43	53.16
1190	1188.41	27.01
1500	1502.63	28.18
1230	1243.21	23.45
580	576.98	14.42
3980	3792.07	97.59
640	567.76	13.72
3050	3116.14	68.36
3199	3212.6	71.89
620	668.74	15.92
1190	1153.4	21.58
1690	1635.24	37.76
530	529.62	12.8
3000	2937.37	63.16
920	914.3	19.58
1150	1254.7	27.18
680	735.44	15.78
3220	3221.51	71.87
720	618	19.14
1550	1470.58	23.73
2060	2071.32	46.07
630	573.88	12.48
2580	2624.95	61.77
1200	1343.41	27.64
1270	1296.76	26.27
1150	1116.69	22.98
1030	1071.88	21.66
2400	2078.82	51.25
1250	1225.23	25.6
990	1050.46	21.29
1990	2075.8	36.24
990	985.27	17.92
2230	2190.11	43.98
4520	4646.23	126.45
1050	1134.48	25.14
1620	1637.41	35.3
2150	2146.42	47.5
450	490.65	13.23
400	402.07	10.5
1870	1842.95	40.79
770	725.07	15.59
1150	1166.11	28.18
1540	1495.01	33.98
330	344.02	9.11
870	989.11	21.76
2040	2102.93	39.32
1300	1279.53	26.86
730	716.96	16.6
1850	1874.13	28.64
1220	1213.48	28.35
1070	1269.37	28.98
1130	1120.86	22.91
2540	2485.53	43.5
2350	2175.93	57
630	625.82	13.98
1250	1259.4	25.74
1590	1547.3	27.05
630	640.21	15.81
730	770.95	17.71
1220	1219.65	28.2
2430	2374.96	43.86
549	592.87	11.2
2450	2682.04	52.02
2120	2165.4	42.53
950	872.63	16.57
1860	2013.9	52.98
2590	2578.83	57.69
1630	1746.9	39.35
850	934.46	22.82
1060	1057.09	17.26
1070	1119.23	25.95
1080	1046.43	21.97
1410	1418.04	32.38
570	522.6	13.23
1680	1627.93	24.57
1080	1047.43	20.65
1750	1708.69	35.18
2399	2335.69	47.77
2700	2507.57	56.87
1120	1026.46	30.15
950	995.43	36.1
1380	1106.57	37.26
1190	1326.86	37.84
490	599.4	14.86
780	697.21	17.3
850	973.22	21.95
860	862.46	15.08
2080	2074.88	43.47
3200	3090.56	74.24
670	569.41	12.9
560	565.49	13.54
1330	1273.95	26.81
1060	956.18	21.99
1180	1202.41	23.89
910	807.86	16.21
1220	1202.18	24.91
1350	1400.31	32.19
2290	2226.08	44.33
550	570.71	15.34
2500	2678.28	64.62
2190	2149.87	54.15
850	865.66	20.64
430	458.03	12.28
820	715.57	16.7
1130	1187.85	38.4
1950	1870.31	41.54
1090	1093.09	22.49
1350	1506.53	32.78
1040	1127.91	25.51
980	964.12	35.25
1620	1548.35	28.14
1270	1192.51	24.76
1390	1371.6	28
3490	3386.13	64.78
850	832.77	19.35
1230	1279.34	23.85
1430	1524.85	27.86
1070	1061.18	23.73
1150	1214.87	24.05
1130	1128.51	22.95
2570	2612.54	58.07
2110	2063.34	30.71
1800	1713.68	31.19
1430	1262.63	20.16
1000	1056.49	24.51
2440	2415.02	51.79
470	489.06	9.26
1980	1977.14	48.28
800	817.23	16.22
1090	1134.57	19.19
2500	2577.01	47.25
1440	1541.2	38.69
1760	1660.08	33.09
1350	1322.94	32.3
1770	1674.43	29.93
1240	1167.89	24.99
1270	1226.44	22.17
3390	3194.01	61.6
810	794.19	19.29
2860	2791.4	48.75
999	1094.81	21.02
1570	1498.13	32.25
1100	1067.68	22.34
1270	1367.47	23.86
1690	1552.01	38.08
560	603.46	14.99
2690	2870.51	65.03
1470	1413.82	34.21
760	728.94	16.24
1600	1471.8	23.17
590	497.64	12.04
1850	1940.23	38.41
1110	1174.35	26.41
990	943.41	18.13
450	455.86	13.67
890	782.3	20.77
1350	1307.52	23.71
950	890.42	19.04
680	719.08	18.03
890	891.33	16.86
710	750.36	21.36
1750	1443.29	31.1
3590	4098.52	80.97
2350	2137.55	46.59
1080	1073.42	20.52
720	689.68	13.51
880	1014.11	25.11
1400	1399.17	30.4
880	890.43	23.02
1060	1130.33	26.61
1000	1148.18	24.26
790	743.17	19.19
570	637.53	14.89
1499	1473.28	28.13
890	968.51	18.13
950	967.56	18.55
830	854.77	20.71
669	702.83	20.29
590	677.48	13.47
1150	1076.5	31.05
2590	2377.07	51.28
970	1073.01	25.9
570	547.03	13.47
820	774.43	15.25
1820	1720.77	32.22
1490	1416.25	34.04
590	484.16	14.25
1070	1117.87	28.29
2350	2492.36	45.7
1900	1920.81	33.01
2930	2963.86	59.52
1410	1367.81	22.53
610	672.22	15.44
950	1014.11	21.37
690	648.28	12.26
940	890.66	17.07
399	452.09	11.77
3900	4221.97	98.46
2650	2591.09	58.97
700	649.08	17.66
1050	1105.34	21.33
890	896.66	23.92
700	725.13	15.4
470	531.67	11.83
2399	2322.86	43.75
1220	1247.48	22.84
810	734.35	15
2290	2577.42	53.07
1030	1065.75	19.48
3590	3807.73	83.73
799	743.74	14.3
2500	2449.39	50.72
2060	2039.29	50.91
650	652.69	14.91
830	877.06	19.43
890	781.41	17.59
950	961.68	25.08
1770	1789.54	33.28
929	778.26	20.39
999	983.94	23.28
790	769.04	18.04
1870	1821.17	30.83
600	705.94	20.76
2999	3083.06	63.06
1940	2010.8	44.42
1280	1374.18	29.54
1700	1760.94	30.01
780	724.35	14.21
370	398.01	13.56
2690	2704.63	50.38
1990	1958.76	41.58
279	261.8	9.84
1390	1405.14	25.86
510	486.16	12.89
1780	1793.98	36.5
840	807.37	16.16
965	918.5	23.27
2430	2519.32	41.86
720	738.63	14.7
1080	1100.21	20.82
300	336.15	10.72
3220	3234.89	58.24
2880	2868.76	51.09
1080	1076.87	24.05
1599	1613.94	30.91
770	632.55	14.99
2060	1888.95	40.97
1600	1658.89	34.74
470	472.21	17.62
3250	3095.6	71.87
950	878.09	25.89
650	649.03	17.77
2360	2470.57	58.76
547	602.07	17.28
2595	2609.89	51.16
830	757.97	16.27
600	576.89	10.82
3050	3084.51	68.54
1550	1519.52	27.15
810	774.34	12.48
2370	2384.58	38.79
689	677.97	20.38
500	482.56	11.28
500	478.85	12.73
910	1022.9	19.81
600	537.92	13.9
2390	2170.97	48.35
1120	1055.42	26.64
1250	1121.52	24.87
1120	1103.47	26.3
1000	941.88	22.75
1990	1923.77	39.35
1430	1384.23	25
280	306.63	9.3
2030	2022.24	44.38
850	814.59	14.6
2150	2032.12	30.23
350	405.77	11.78
490	497.42	13.06
530	594.91	15.07
1490	1564.46	29.62
800	874.55	16.83
1350	1410.11	25.82
380	392.91	13.29
950	931.7	19.13
2060	2049.09	36.56
2250	2394.67	41.05
1740	1770.32	37.11
800	867.7	18.06
550	559.17	15.05
2875	2895.23	61.52
1260	1217.42	20.52
880	840.66	21.17
490	475.19	15.74
1990	1909.34	36.49
450	436.2	11.88
1550	1531.71	29.78
390	397.01	7.98
350	328.52	7.48
689	701.15	14.76
1850	1947.89	36.1
1140	1147.62	20.98
1590	1789.11	38.73
1690	1614.83	32.68
920	810	18.98
1050	1184.63	20.77
290	339.1	9.55
820	877.66	24.51
1120	1187.57	23.15
1520	1524.33	26.17
1630	1439.4	29.29
1920	2049.08	43.77
1150	1054.49	28.45
1090	1066.04	15.45
